Timestamp,VarAcc,VarLAcc,VarGyr,VarMagn,AvgAcc,AvgLAcc,AvgGyr,AvgMagn,sdAcc,sdLAcc,sdGyr,sdMagn,MaxAcc,MaxLAcc,MaxGyr,MaxMagn,MinAcc,MinLAcc,MinGyr,MinMagn,RangeAcc,RangeLAcc,RangeGyr,RangeMagn,SkAcc,SkLAcc,SkGyr,SkMagn,KuAcc,KuLAcc,KuGyr,KuMagn,latitude,longitude,address,class
04-1-2023 09:49:03.849, 57.25563147183194, 8.233529075883807, 0.0022319181227440188, 168.2197554731569, 10.252097481294651, 3.245525185793914, 0.4443545451453862, 202.0865268106841, 7.654336459584569, 3.0268153952224304, 0.053244128316924336, 5.2181559636391235, 28.36659994803385, 7.910622171452111, 1.0550281471692828, 205.2475091200865, 0.0, 0.0, 0.0, 0.0, 28.36659994803385, 7.910622171452111, 1.0550281471692828, 205.2475091200865, 0.20369902585484712, 0.4062549449709358, 3.6518840507003274, -0.3036881992276206, 8.300065798002036E-53, 1.7935982040817491E-47, 6.164959438407425E-49, 2.840204057135797E-41, 40.1989516, 16.6642264,Via Puglia,1
04-1-2023 09:49:06.857, 2158.777028449518, 95.28006635054192, 0.020168812678789977, 4.574380563646586, 11.179416404018232, 4.222355210874165, 0.5282871349276047, 200.57388843373067, 14.436179647003119, 5.435723016210145, 0.11048637362731595, 6.009171857823066, 41.24406300669106, 11.462102581729289, 1.7270319511708623, 203.82593120209216, 1.7806012805933507, 0.6687987919285833, 0.06491998213934286, 198.5635666480636, 39.463461726097705, 10.793303789800705, 1.6621119690315194, 5.262364554028551, 0.2654875134547493, 0.7196388537256938, 4.3277019998757655, -0.7071681918285501, 3538156.3808961837, 3.072744536962507E7, 4053873.0816123607, 1.4456937415397567E8, 40.1990689, 16.6643471,Via Puglia,1
04-1-2023 09:49:09.870, 70.15929018581609, 2073.69925616588, 0.15888758597972627, 533.1216085584864, 10.320662847417575, 7.562744224198734, 0.3686536022731097, 199.36096505178975, 12.619397617235363, 21.623318126789382, 0.10094081919004544, 8.503230436071805, 22.142396748377436, 18.847813218294355, 0.9745725989055082, 203.3409206234692, 3.9150434011363617, 2.2363899281487485, 0.0686579272906619, 196.7483163841561, 18.227353347241074, 16.611423290145606, 0.9059146716148463, 6.59260423931309, 0.11224654831252384, 0.5930150998996284, -0.0074152148113583866, -0.5693857745615591, 30728.355595847665, 1.711722561226958E9, 2.9743944241388094E7, 1.1428884756390924E9, 40.1991654, 16.6644403,Via Puglia,1
04-1-2023 09:49:12.882, 13.740311203410291, 23.022036675346033, 0.20731969537818581, 0.3465521464909658, 10.111356352984426, 5.785509599971907, 0.37717384089260253, 200.07020583489867, 11.181498810252402, 11.934243724272052, 0.08870460241022662, 5.383800487245887, 19.67744764225426, 9.650462456420856, 0.714493882541242, 200.6460814469099, 5.826184628259662, 3.1895198569348104, 0.09944116490531581, 199.2953837899915, 13.8512630139946, 6.460942599486046, 0.6150527176359262, 1.3506976569184133, 0.07613812501529486, 0.5652342074044139, 0.2797173689613333, -0.21361575678153977, 994197.8481965105, 1.544219349700097E8, 1.985299092201369E7, 2.9810746211219513E8, 40.1992674, 16.6645467,Via Puglia,1
04-1-2023 09:49:15.888, 25.884871526849913, 274.3155037645241, 4.7414128287618556E-5, 0.1464979870635275, 10.043586820319367, 4.671529614863845, 0.3149061622247682, 199.73937836459675, 10.0676876914672, 9.773752436722992, 0.08823216681293254, 5.177902497106797, 17.365910214652146, 9.87806801758189, 0.6042866611484531, 200.33395295855394, 4.62117232759177, 0.8372131119986015, 0.10207101738922705, 199.13789192416397, 12.744737887060376, 9.04085490558329, 0.502215643759226, 1.1960610343899702, 0.06007975155787939, 0.29155610306301594, -1.5954467573920232, -0.321489347573126, 2360544.446091899, 27.45881584491506, 3.346549315687746E8, 1.002155024776571E9, 40.1993667, 16.6646431,Via Puglia,1
04-1-2023 09:49:18.901, 13.655901358426433, 10.963162003530185, 0.0034508062029876404, 0.017079869472794613, 10.04238438440224, 3.4868998174981956, 0.26976921509910873, 201.00058519430317, 9.19178806727965, 10.21517858519105, 0.0886186951092449, 3.6951610864403546, 17.63672311303714, 7.068302841990309, 0.6017886152836238, 201.99025406687346, 5.674415363371666, 1.2697249087776392, 0.11001660337051986, 200.11639113276053, 11.962307749665474, 5.79857793321267, 0.49177201191310393, 1.8738629341129354, 0.06397207589699314, -0.0498797116622973, -2.5611138728714913, 0.5173984064133452, 2503131.372077239, 4.357866238723219E8, 1.2646487414963086E9, 5529231.462412472, 40.1994003, 16.6646774,Via Puglia,1
04-1-2023 09:49:21.911, 68.13757227064195, 6.1754692596719645, 0.013559432787553538, 4.616981919486472, 10.37679966111819, 3.279609390033497, 0.2827251749765759, 199.41991101515384, 8.951134802409761, 9.884617553161423, 0.08533537383874915, 4.978149684170667, 29.190736770410414, 6.354303741164435, 1.2254898546426383, 200.42630241063696, 5.157282423178577, 0.5157042423009855, 0.06527733364895005, 198.92396215137106, 24.03345434723184, 5.8385994988634495, 1.1602125209936882, 1.5023402592659068, 0.16618534202296237, -0.10702115070938831, -1.3842170648008754, -0.5228082314543736, 5894.959659105335, 8.614951644464613E8, 7.976271000681211E8, 4.827676859975146E9, 40.1994003, 16.6646774,Via Puglia,1
04-1-2023 09:49:24.921, 88.74708993491558, 54.648688342882984, 0.032472725776605295, 0.004953777074625212, 10.24609088318045, 4.421538376959737, 0.44481072531508803, 200.21283950984275, 8.655993409563395, 8.34466562617587, 0.07454778001459744, 3.349856266897548, 22.577633668987655, 9.273059758409717, 0.8667050496415756, 201.05966776059287, 4.660557029020844, 1.1178477622305778, 0.12966504284861177, 199.61310077246935, 17.91707663996681, 8.155211996179139, 0.7370400067929638, 1.4465669881235215, 0.12371837771552074, 0.27985743224777626, 4.275551125230548, -0.012432160482951118, 21050.19217840484, 34.522407168764595, 1.064962012944314E8, 1.5556838004779744E8, 40.1994003, 16.6646774,Via Puglia,1
04-1-2023 09:49:27.937, 24.0615291047943, 24.935377555364926, 0.18983956574048233, 2.8082963139416335, 10.07291740438946, 4.416075168665082, 0.3107942902453719, 201.00246580744638, 8.199510025075329, 7.786377857917535, 0.07286271872635915, 3.167122545547734, 16.897214165703318, 8.109539442863776, 0.6802028454940479, 202.24987692950546, 6.742156403007212, 2.4937837334103654, 0.06672162237656074, 198.04934409888892, 10.155057762696106, 5.61575570945341, 0.6134812231174871, 4.200532830616538, 0.07712090431520169, 0.28337258914714597, -1.055354954125513, 0.6703400700048655, 3195500.1169493245, 4.675196121072835, 4.7611168117216784E8, 1.4399245658751616E8, 40.1994003, 16.6646774,Via Puglia,1
04-1-2023 09:49:30.944, 42.770027704137576, 19.117111798778424, 0.017524974171168963, 0.2923222004657371, 10.237447317088925, 3.6380619330983905, 0.426731372621793, 198.52506917510075, 7.869356072505411, 7.862117075595697, 0.06606931695918918, 6.921447104019491, 22.37340575423885, 6.815996964788397, 0.8458038896876361, 199.71868389812732, 4.224902170394981, 0.5892863953157209, 0.2168251559710913, 196.88811543615324, 18.14850358384387, 6.226710569472676, 0.6289787337165448, 2.8305684619740816, 0.13618310817646173, -0.00712833643517987, 4.184479445975128, -0.7026541968187431, 12482.163169457286, 4.7735885863509E8, 6.924337411590888E7, 3.553482774213619E10, 40.1994003, 16.6646774, Via Aurelio Saffi,2
